cust_id,name,address,city,state,zipcode,age,gender,annual_income_usd,avg_spending_per_month
CUST03871,Marissa Sexton,1152 Barnes Turnpike,Lake Reginaldton,Nevada,39410,61,Male,59927,268.11
CUST03872,Darren Horne,0696 Garcia Pass Apt. 682,Thomaschester,Wisconsin,32806,27,Male,153499,1705.9
CUST03873,Danielle Brown,241 Thomas Crest,Michaelborough,Nevada,64815,41,Male,172663,302.78
CUST03874,Michael Leon,15219 Lori Summit,South Adrian,Pennsylvania,65419,60,Female,186904,1131.07
CUST03875,Connor Jensen,1310 Crystal Port Suite 886,,Connecticut,18943,55,Female,115638,1383.46
CUST03876,Michael Kennedy,7453 Fry Overpass Apt. 964,East Michael,Indiana,67120,43,Male,159666,535.4
CUST03877,Andrea Johnson,21914 Anderson Fields,West Martinview,Arkansas,32593,28,Female,68289,1787.7
CUST03878,Miguel Garcia,4225 Carroll Well Apt. 719,Lake Albert,Maryland,36523,54,Male,106411,1014.64
CUST03879,Brian Craig,97832 Morris Pike Apt. 291,Hamiltonton,Louisiana,91786,27,Female,161497,699.11
CUST03880,Michael Miranda,989 Jessica Plains,Williamsfort,Georgia,10483,37,Female,191672,1812.14
CUST03881,Melissa Patel,744 Bryan Island Suite 312,East Jennifer,Nebraska,39710,29,Other,110279,1730.85
CUST03882,Charlene Moore,4503 Kevin Manors,Susanshire,Massachusetts,24526,44,Male,168080,1448.29
CUST03883,Chelsea Allison,774 Eric Loop,,Oklahoma,33993,39,Female,71176,651.92
CUST03884,Gregory Mitchell,626 Marcus Forks Suite 558,Tracishire,Connecticut,96725,35,Male,134617,841.39
CUST03885,Makayla Knight,47744 Floyd Point,Jasonville,Delaware,99252,57,Male,38801,1410.49
CUST03886,Sara Walker,321 Daniel Village,Garciamouth,Nebraska,,36,Male,173717,452.04
CUST03887,Brandon Gibbs,10298 Jeffery Court Apt. 652,North Victoriamouth,Maine,99903,26,Female,55300,1040.71
CUST03888,Kimberly Guerrero,05484 Joshua Gardens Apt. 086,Jenkinshaven,Tennessee,10628,36,Other,174229,1501.67
CUST03889,Daniel Wright,23393 Hill Meadow Suite 494,Mcintoshshire,Georgia,2482,32,Female,170087,1349.65
CUST03890,Joseph Warren,3257 Riley Shore,Port Timothyfort,Hawaii,54932,23,Female,89111,1467.87
CUST03891,Holly Clark,99662 Joyce Dale,Kristinafort,Alabama,9592,44,Male,105705,1794.65
CUST03892,Andrew Castaneda,75882 Dustin Crossroad Suite 859,North Troy,Michigan,66700,45,Male,177345,1939.74
CUST03893,Rodney Spears,0538 Lozano Square,Gonzalestown,Utah,25204,39,Female,141270,970.93
CUST03894,Stacy Meyers,672 James Mills Apt. 999,Gabriellestad,Arizona,12062,25,Male,58465,213.97
CUST03895,William Webb,39497 Sandy Forges,Brandonberg,Missouri,18952,36,Other,91723,1685.27
CUST03896,Megan Sanders,48777 Morgan Street Suite 188,South Zachary,Washington,1189,33,Female,54759,324.14
CUST03897,Samantha Dorsey,320 George Haven,Jennyland,New Mexico,47076,24,Male,105347,516.94
CUST03898,Heather Anderson,391 Kathryn Keys Suite 250,Port Michelleton,,75972,53,Female,67094,1341.02
CUST03899,Julie Gonzalez,0278 Brown Flat Apt. 215,Lake Richard,Arizona,26335,57,Male,54019,1516.9
CUST03900,Lori Dixon,674 Susan Lights Apt. 489,East Philip,West Virginia,72402,42,Male,32435,1419.83
CUST03901,Ashley Gay,60947 Amanda Pass Apt. 695,Port Teresaland,Pennsylvania,16461,27,Female,161806,933.14
CUST03902,Desiree Cunningham,07468 Singh Plain Suite 461,Lake Stephenville,Hawaii,59676,23,Female,193997,1844.33
CUST03903,Kyle Harvey,5589 Jeffrey Rapid Apt. 627,West Colleenport,Tennessee,,30,Other,148180,1681.17
CUST03904,Pam Cox,33831 Jimenez Prairie,North Jimmyberg,Utah,40711,33,Male,128295,1361
CUST03905,Shawna Stevenson,95130 Evans Lakes Apt. 900,West Christina,Hawaii,84401,65,Female,37764,938.04
CUST03906,Jacob Mendoza,392 Robert Union,East Brianhaven,Wisconsin,31182,45,Male,159600,981.27
CUST03907,,94612 Lucas Overpass Apt. 233,Lake Roberttown,Illinois,7251,35,Male,47459,434.34
CUST03908,Lisa Lopez,3114 Michele Stream Apt. 530,Port Justinburgh,New Jersey,54604,62,Female,100658,1581.44
CUST03909,Steven Gardner,89332 Joshua Landing,Devinberg,Wisconsin,96617,33,Male,142716,1745.33
CUST03910,Matthew Adkins,162 Jessica Estate Suite 656,Samueltown,New Mexico,56091,48,Female,60342,1671.84
CUST03911,Michael Macias,50214 Christopher Brooks Suite 114,North Juliefurt,Maine,42655,31,Female,89973,1139.49
CUST03912,Jonathan Smith,24451 Davis Ranch Suite 653,Smithberg,Indiana,98217,64,Male,86993,1692.09
CUST03913,Kaitlin Patrick,32367 Franco Ranch,Jamesport,Georgia,46910,23,Female,53135,1601.78
CUST03914,Andrea Brown,588 Erika Crest,Neilstad,Florida,35116,52,Male,149823,1681.48
CUST03915,Lisa Callahan,30161 Kyle Throughway Apt. 121,South David,Pennsylvania,88380,49,Female,149687,1965.67
CUST03916,April Norris,296 Adams Manor,Gonzalestown,Illinois,37749,37,Male,98500,1639
CUST03917,Cheyenne Graham,934 Michael Mills,Barbaraside,Michigan,58150,22,Male,109114,614.31
CUST03918,Stephen Miller,55648 King Drives Apt. 469,Hallside,South Dakota,13697,43,Female,119942,1659.64
CUST03919,Joseph Austin,932 Harris Flat,New Edwardburgh,Alaska,37568,22,Other,67893,813.71
CUST03920,Darlene Rodriguez,17381 Carlos Pike Suite 332,Kristinaville,Michigan,59719,52,Female,198078,1080.77
CUST03921,Justin Dougherty,3903 Kari Port Suite 281,Dawnside,Kentucky,5383,43,Male,35786,1613.16
CUST03922,Ricky Roberts,085 Graves Harbor,Montgomeryhaven,Virginia,57564,55,Male,58878,701.77
CUST03923,Gina Pierce,15422 Williams Stravenue Suite 577,North Olivia,Arkansas,94911,33,Female,136661,149.56
CUST03924,David Strickland,964 Lawrence Station,Port Amy,Arizona,13914,44,Female,118013,1464.47
CUST03925,Katherine Hayes,94411 Walker Alley,East Jacquelineton,New Hampshire,25845,49,Male,107484,1814.13
CUST03926,Jennifer Williams,272 Bernard Harbors Suite 099,Ruizstad,Alabama,59943,33,Male,147685,1862.99
CUST03927,Charles Garza,65557 Randolph Lodge Apt. 120,Port Michaelmouth,Utah,41989,48,Male,196675,1617.93
CUST03928,David Brady,74393 Moore Shore Suite 075,East Michael,Tennessee,23583,44,Male,69837,1876.77
CUST03929,Cory Evans,28901 Brown Locks,South Alicia,California,90852,22,Female,53854,1659.25
CUST03930,Barbara Reynolds,395 Lee Road,Shellyfort,Vermont,90952,64,Male,48761,157.19
CUST03931,Ruben Mitchell,,New Jamesville,Oklahoma,85940,23,Male,124406,764.35
CUST03932,Carlos Singh,95096 Jacob Gateway Suite 405,Port Angela,South Carolina,71805,65,Male,82009,738.6
CUST03933,Walter Clark,35805 Cheyenne Village Suite 981,Stephanieside,Alabama,42898,52,Male,31455,516.41
CUST03934,Felicia Bell,4642 Steven Center Apt. 636,Stevenview,North Dakota,63266,23,Male,88332,1616.08
CUST03935,Ruben Moreno,8919 Christine Roads,Scottborough,Illinois,83805,46,Female,43682,1088.17
CUST03936,Katherine Morrison,047 Daniel Ville,East Veronicachester,Alabama,35937,59,Female,31890,1688.95
CUST03937,Laurie Garcia,970 Gibson Vista Suite 310,Lake Glenland,Iowa,,40,Male,155362,1242.56
CUST03938,Sean Knox,8419 John Crossroad Apt. 113,Jensenland,Oklahoma,53561,49,Female,89172,1222.16
CUST03939,Andre Kennedy,95724 Sandra Point Suite 845,Lake Peter,North Carolina,87146,27,Female,65196,829.88
CUST03940,Andrew Ayers,405 Kelly Ville,Ashleyborough,Arizona,90572,60,Male,124786,1600.25
CUST03941,Patricia Ruiz,5651 Brittany Burg,Brandtburgh,Missouri,60102,40,Male,81469,1397.87
CUST03942,Sarah Combs,396 Logan Ports,South Monicatown,Tennessee,94117,38,Male,87390,743.63
CUST03943,Karen Stewart,3722 Gonzalez Track,Rodriguezmouth,Delaware,50349,27,Female,192707,1987.79
CUST03944,Cheryl Riggs,8178 Anthony Knolls,West Dawn,Massachusetts,2131,36,Female,157340,979.3
CUST03945,Jesse Schneider,4211 Nicole Run,Thomasfurt,Colorado,41125,43,Male,70816,701.52
CUST03946,Elizabeth Brown,979 Walker Junctions Apt. 279,North Alexandermouth,Maryland,57497,62,Female,37282,1406.81
CUST03947,Timothy Sullivan,20068 Gibbs Run,East Eric,Maryland,18318,55,Female,111454,523.33
CUST03948,Maria Moore,0428 Mason Island Apt. 136,Taylormouth,Alaska,73982,26,Male,40446,1678.22
CUST03949,Brenda Brown,587 Thomas Port,East Patrick,Maryland,36773,44,Female,46456,1392.69
CUST03950,Elizabeth Garcia,120 Graham Junctions,Lake Michael,Delaware,84901,26,Male,125490,1753.12
CUST03951,Tracey Harrison,08927 Jensen Glen Apt. 294,South Josephfurt,North Carolina,82368,65,Female,164529,725.2
CUST03952,Jermaine Brown,5475 Jeffrey Club Suite 815,Leechester,Maryland,95719,31,Male,66853,1723.41
CUST03953,William Rojas,20039 Suzanne Pines,Lake Caitlinton,Texas,40758,25,Female,135892,1051.77
CUST03954,George Dean,,North Kurt,Colorado,73285,33,Male,161024,212.4
CUST03955,Kelly Evans,604 Moore Valleys,Hallside,Maryland,29409,31,Female,176295,468.92
CUST03956,Brett Duran,3976 Courtney Crossroad,New Cody,Wyoming,37418,51,Male,181952,513.53
CUST03957,Thomas Padilla,7553 Michael Mews Suite 413,South Danielleview,Kentucky,33054,45,Female,126199,1559.18
CUST03958,John Anderson,22123 Stafford Branch,East Cynthia,Tennessee,91405,26,Male,35045,485.94
CUST03959,Jonathan Ferguson,26005 Bruce Vista Apt. 084,North Lisafurt,Wisconsin,76961,34,Male,63615,1167.64
CUST03960,Melissa Wells,3238 Lee Route Suite 736,Dustinmouth,Ohio,44361,57,Male,160321,1339.83
CUST03961,Shelley Guerrero,80436 Scott Streets,Stephanieburgh,West Virginia,28283,30,Male,129699,1570.33
CUST03962,Amy Cisneros,191 Ashley Plain Apt. 745,Jacquelinemouth,Wyoming,42450,39,Female,123531,1589.37
CUST03963,Kathleen Smith,1023 Meghan Trail,New Nicholas,Colorado,9503,56,Other,87414,1463.45
CUST03964,Larry Henry,89313 Rios Prairie,Port Johnmouth,New Hampshire,10381,52,Female,60426,505.05
CUST03965,Joseph Burns,90101 Choi Groves,West Katherineview,,68136,45,Female,44113,1132.59
CUST03966,Mr. Daniel Peters,74749 Laura Trail Suite 923,New Mitchell,,63875,64,Male,87599,651.32
CUST03967,Charles Johnson,6207 Paul Lodge Apt. 185,Glenville,North Dakota,57569,25,Male,94614,1572.69
CUST03968,Daniel Howard,94874 Dennis Ford Suite 909,Port Jonathan,Missouri,99452,62,Female,96437,1521.38
CUST03969,Patricia Ortiz,4830 Rodriguez Brook Suite 458,Smithbury,South Dakota,59938,47,Other,179339,536.33
CUST03970,Shawn Arnold DVM,668 Kristine Fields Suite 571,South Danhaven,Alaska,54011,65,Female,81854,1318.55
CUST03971,Erica Johnson MD,23146 Tyler Cape Apt. 076,Veronicashire,Nevada,52233,63,Male,106396,211.01
CUST03972,Hannah Miller,3447 Davenport Light,,Vermont,75064,31,Male,154326,1560.24
CUST03973,Michael Griffin,20459 Crawford Lodge Suite 404,Robyntown,Montana,84728,62,Male,41110,1582.38
CUST03974,Hannah Miller,55652 Spencer Point,Lake Jakeberg,Kentucky,89790,63,Male,50543,759.32
CUST03975,Patricia Adams,9338 Brandy Turnpike Apt. 278,,Utah,51002,30,Female,125929,1631.89
CUST03976,Michael Rodriguez,50397 Miller Viaduct,East Alfredland,California,76764,22,Male,153747,1730.77
CUST03977,Johnny Tucker,523 Frederick Row Suite 761,West Matthewport,Pennsylvania,87963,37,Female,106610,461.11
CUST03978,Patricia Hunter,08110 Abbott Course Apt. 407,Cummingsfort,North Dakota,50069,34,Female,125238,766.7
CUST03979,Ashley Schmidt,5338 Stephen Ford Apt. 074,Rossborough,Colorado,5743,59,Female,178872,596.05
CUST03980,Jimmy Brewer,96414 Davis Orchard,Timothyshire,Ohio,72882,35,Female,172336,811.28
CUST03981,Jimmy Taylor,2512 Stephanie Pines,Benitezstad,Michigan,41423,61,Male,93534,949.12
CUST03982,Jennifer Berg,47587 Lori Courts,,Alaska,74136,44,Other,84025,1068.94
CUST03983,Corey Garcia,3861 Christopher Pines,North Dale,Illinois,45475,39,Male,117041,166.7
CUST03984,Megan Taylor,005 Orozco Pass Suite 384,New Susanberg,Ohio,41370,49,Female,130886,204.82
CUST03985,Rhonda Green,6905 Riley Gateway Apt. 183,Timothyside,Minnesota,26243,41,Male,162572,1344.95
CUST03986,Crystal Murphy,419 Miller Track,Youngside,Tennessee,76841,22,Male,70887,941.21
CUST03987,Julie James,8796 Miles Mountain Suite 688,Lake Sherrimouth,West Virginia,90686,33,Male,125653,270.5
CUST03988,Wanda Kim,63487 Curry Way,North Brettville,Tennessee,12665,48,Male,161886,833.84
CUST03989,Rebecca Taylor,1022 Michael Garden Suite 957,Lake Amandastad,Florida,49836,64,Female,137091,1003.44
CUST03990,Molly West,6067 Raymond Lakes,New Christopherfort,Washington,86210,34,Female,175611,1307.62
CUST03991,Shelby Bonilla,809 Buck Squares,Port Nicholasshire,South Carolina,31630,25,Female,67834,324.83
CUST03992,Danielle Moss,3654 Christopher Port Suite 311,Port Georgeberg,New Jersey,22671,46,Female,106723,1990.13
CUST03993,James Best,1993 Donna Gardens Apt. 409,Amberbury,Massachusetts,38595,27,Female,149600,1001.94
CUST03994,Cody Casey,2429 Levine Lane Apt. 907,Davidfurt,Nevada,916679,43,Male,36086,1393.5
CUST03995,Timothy Hanson,80023 Brown Trail,Smithborough,California,37964,59,Female,41510,1825.61
CUST03996,Michael Vaughn,1239 James Course,Matthewview,Texas,86186,57,Female,64832,160.46
CUST03997,Tara Bell,523 Hoffman Mill,West Andrew,Wyoming,50642,24,Female,44200,1242.58
CUST03998,Bill Thomas,,Kellybury,Rhode Island,1809,36,Other,187185,1126.68
CUST03999,Erin Jefferson,583 Heather Via,Wardtown,Delaware,23364,32,Male,135668,209.07
CUST04000,Mrs. Elizabeth Hartman DDS,5903 Kathy Loaf Suite 991,West Ricky,West Virginia,5672,55,Male,60141,1416.75
CUST04001,Robert Cruz,21747 Whitney Oval Apt. 340,Ryanmouth,New York,20048,48,Female,129668,519.49
CUST04002,Dr. Thomas Bowman,8970 Clark Stream Suite 218,Lake Katherineborough,Connecticut,52589,44,Female,112186,1433.58
CUST04003,Lisa Taylor,799 Sanchez Station,Dennistown,Michigan,54342,38,Other,174480,789
CUST04004,Alexander Bryant,67565 Christine Vista Apt. 530,South David,Alaska,35725,44,Female,43594,1563.24
CUST04005,Teresa Huynh,00199 Smith Road Suite 264,Thomasville,Nebraska,60213,55,Male,169298,1889.35
CUST04006,Carlos Smith,541 Kirby Street,East Beth,Kentucky,24757,42,Male,62212,1734.97
CUST04007,John Campbell,919 Mendez Overpass Suite 651,Rodneystad,Missouri,28190,54,Male,30067,1016.89
CUST04008,Ashley Foster,88894 Grant Ridge,Danielfort,Florida,56933,26,Female,75663,528.02
CUST04009,Melissa Kelly,082 Connor Fields,Lake Tammystad,Georgia,5697,38,Male,79834,1985.6
CUST04010,Cameron Best,2698 Amy Plains,West Joel,Missouri,65399,22,Female,43232,1353.05
CUST04011,Laurie Blevins,061 Jones Crest Apt. 178,South Debbiefurt,Nevada,53268,28,Female,106682,852.31
CUST04012,Karen Avila,33844 Ross Course,Bradleymouth,Maryland,78344,24,Female,196978,1014.9
CUST04013,Tammy Ellis,170 Jensen Glens,Debraland,Mississippi,25719,47,Male,76002,343.31
CUST04014,Bryan Rogers,831 Edward Villages,Lake Nicholasfort,Arizona,40048,37,Male,72291,1060.05
CUST04015,Ashley Ward,07260 Case Passage,Chadport,West Virginia,7930,37,Female,164262,429.01
CUST04016,Jessica Johnson,8445 Jennifer Dale,South Kimberly,Florida,82036,65,Female,129156,794.92
CUST04017,Christopher Nichols,66497 Emily Pine,Port Eric,Rhode Island,42659,62,Female,111578,1034.36
CUST04018,Michael Diaz Jr.,75993 Jonathan Turnpike,Port Teresa,Oklahoma,70379,35,Female,102889,1900.82
CUST04019,John Sanders,7568 Karen Road Apt. 476,South Derekfort,Texas,75284,65,Male,190717,1286.92
CUST04020,Ryan Jones,4636 Rios Drive,East Ginatown,Nevada,19840,47,Male,119157,806.59
CUST04021,Samantha Lawrence,2724 Morris Oval Suite 999,Edwardsville,South Carolina,37883,48,Male,123170,314.87
CUST04022,Shannon Craig,3996 Tonya Inlet,Travisstad,Utah,97512,38,Female,120868,1519.66
CUST04023,Melissa Simpson,445 Barajas Ridges,Millerton,South Carolina,60049,65,Male,140492,987.02
CUST04024,Eric Hull,26405 Tamara Dale Apt. 227,Matthewsfort,Illinois,91695,25,Female,137803,229.49
CUST04025,Erika Gibson,645 David Mews,Port Richardland,New Jersey,34275,38,Female,175002,1348.06
CUST04026,Courtney Erickson,2279 Zachary Branch Suite 547,North Jasminechester,Wisconsin,73736,54,Male,126177,765.2
CUST04027,Tonya Lang,,Hollandbury,Montana,34450,51,Other,163667,867.39
CUST04028,Kenneth Russell,1288 Sara Views,Sancheztown,Washington,74987,42,Female,94402,1693.82
CUST04029,Joshua Velez,0774 Susan Mall Apt. 043,Port April,Florida,61017,38,Female,31218,360.89
CUST04030,Mr. Jesse Marshall,789 Lopez Plains,Mooreberg,New Jersey,46289,32,Male,169747,746.71
CUST04031,Angela Johnson,0580 Lewis Meadow Suite 705,Andreaside,New Jersey,44852,51,Male,93447,790.97
CUST04032,Devin Webb,84568 Douglas Ville,Lake Reginaland,Arizona,72411,39,Male,116603,106.33
CUST04033,Timothy Flowers,403 Jonathan Square,Ellisbury,Indiana,50831,41,Male,184903,1706.12
CUST04034,Joshua Howard,4908 Freeman Way Apt. 382,Lake Hannah,Virginia,95888,55,Male,54384,1687.09
CUST04035,Jason Klein,475 Pamela Knolls Suite 638,New Gabriel,New Hampshire,1655,62,Female,70527,1357.49
CUST04036,Tara Wilkerson DDS,7730 Levine Prairie Suite 077,Lake Donaldchester,Ohio,12203,49,Male,124100,1807.99
CUST04037,Michelle Green,63201 Cervantes Lane Apt. 214,Lake Gregoryburgh,Ohio,86086,30,Other,107277,618.48
CUST04038,Megan Lopez,194 Deanna Street Suite 118,Hollyhaven,Arkansas,23710,65,Female,88465,519.2
CUST04039,Matthew Davis,80961 Lance Ridge,North Stephanie,Oklahoma,94919,52,Male,46665,230.19
CUST04040,Elizabeth Hall,09806 Ruiz Orchard Apt. 801,Wolfeside,,47875,37,Female,196306,1224.82
CUST04041,Clarence King,,Gabrielleville,New Hampshire,92679,52,Other,189966,1043.08
CUST04042,Mark Knight,92346 Rodriguez Hollow,Robertmouth,Illinois,18893,50,Female,198015,1639.75
CUST04043,David Hopkins,674 Shelby Courts Suite 766,Jamesshire,Missouri,3578,34,Male,67689,1014.45
CUST04044,Brandon Hill,476 Haynes Wells,Port Emmafurt,Idaho,24673,44,Female,73689,486.15
CUST04045,Pam Martinez,88143 Garcia Heights,Dawnburgh,Missouri,8361,35,Male,95180,1638.23
CUST04046,Natasha Hutchinson,750 Holt Ports,Rogersberg,Hawaii,10205,60,Female,58040,965.36
CUST04047,Adam Ortiz,8189 Alexander Road Apt. 636,Davidchester,Kansas,28268,23,Female,55927,1916.08
CUST04048,Joshua Willis,5965 Martin Drive,Claytonville,Texas,95502,33,Male,43514,1115.5
CUST04049,Stephanie Craig,6238 Eric Via Suite 094,Joneschester,New Jersey,89404,49,Male,138801,321.8
CUST04050,Dr. Jason Cannon,146 Jonathan Shore,East Brendabury,Nevada,26725,53,Female,86058,1716.95
CUST04051,Bridget Johnson,798 Kristen Village,East Kathrynfort,Georgia,98479,45,Female,74398,1768.98
CUST04052,Teresa Hamilton,667 Jones Meadows,Jasonfurt,New Jersey,3797,58,Female,119233,946.32
CUST04053,Marcus Griffith,4991 Hall Plains,New Stephanie,Utah,42345,50,Male,120948,149.39
CUST04054,Grace Robinson,60146 Hull Keys,North Susanside,Utah,74027,63,Male,167211,156.47
CUST04055,Stephanie White,32248 Joel Camp Suite 374,Mikefurt,Nevada,95566,39,Male,82601,767.18
CUST04056,Scott Smith,275 Fletcher Estate,Alexandershire,Maryland,59713,24,Female,91894,1460.84
CUST04057,Sarah Marshall,92467 Salazar Orchard,Harrisfort,Delaware,90813,34,Male,152262,729
CUST04058,Curtis Wilson,87165 Allison Creek Suite 037,Jonesmouth,Hawaii,38231,34,Male,109634,114.69
CUST04059,Walter Patterson,3845 Evans Roads Suite 244,Reedborough,South Carolina,82800,63,Male,180457,1712.28
CUST04060,Lorraine Aguilar,014 Wendy Ridge,East Tammie,South Carolina,24094,50,Female,134303,1940.59
CUST04061,Kenneth Hutchinson,650 Butler Crest Apt. 655,Gomezland,Minnesota,4318,23,Female,120544,758.1
CUST04062,Jackson Tran,066 Michael Vista,Castilloburgh,South Dakota,14257,49,Female,50731,238.84
CUST04063,Jeffrey Williams,380 Rebecca Manors Apt. 993,Morenobury,Nevada,77185,25,Female,199959,653.68
CUST04064,Ashley Morrison,872 Barbara Valleys Suite 309,South Markchester,Ohio,6004,26,Male,108619,1618.11
CUST04065,Roger White,57009 Mark Mission Apt. 702,North Donnastad,Massachusetts,87061,60,Female,172897,1130.29
CUST04066,Matthew Rodriguez,900 Arias Radial Suite 232,Michaelview,Illinois,85207,62,Female,102586,829.57
CUST04067,,12430 Mark Shoals,East Heather,Indiana,52916,26,Female,117862,735.03
CUST04068,Cynthia Taylor,9047 Evans Shoal Apt. 098,North Marymouth,South Dakota,95025,29,Male,106685,319.25
CUST04069,Renee Houston,6784 Harris Flat Suite 335,Huntbury,New Jersey,,55,Female,73745,745.08
CUST04070,Meghan Romero,36136 Timothy Islands,,Iowa,32394,46,Female,122272,993.21
CUST04071,Tanya Davis,3784 Becker Mission,South Lisa,Hawaii,46532,48,Female,116575,1378.97
